volume,time,tollgate_direction
8,2016-10-12 02:00:00,T1D0
11,2016-10-12 02:00:00,T3D1
14,2016-10-12 02:00:00,T3D0
7,2016-10-12 02:20:00,T1D1
6,2016-10-12 02:20:00,T1D0
5,2016-10-12 02:20:00,T3D1
15,2016-10-12 02:20:00,T3D0
10,2016-10-12 02:40:00,T1D1
10,2016-10-12 02:40:00,T1D0
6,2016-10-12 02:40:00,T3D1
12,2016-10-12 02:40:00,T3D0
6,2016-10-12 03:00:00,T1D1
9,2016-10-12 03:00:00,T1D0
5,2016-10-12 03:00:00,T3D1
8,2016-10-12 03:00:00,T3D0
14,2016-10-12 03:20:00,T1D1
8,2016-10-12 03:20:00,T1D0
7,2016-10-12 03:20:00,T3D1
18,2016-10-12 03:20:00,T3D0
18,2016-10-12 03:40:00,T1D1
11,2016-10-12 03:40:00,T1D0
4,2016-10-12 03:40:00,T3D1
10,2016-10-12 03:40:00,T3D0
17,2016-10-12 04:00:00,T1D1
9,2016-10-12 04:00:00,T1D0
5,2016-10-12 04:00:00,T3D1
11,2016-10-12 04:00:00,T3D0
23,2016-10-12 04:20:00,T1D1
7,2016-10-12 04:20:00,T1D0
8,2016-10-12 04:20:00,T3D1
11,2016-10-12 04:20:00,T3D0
23,2016-10-12 04:40:00,T1D1
10,2016-10-12 04:40:00,T1D0
5,2016-10-12 04:40:00,T3D1
14,2016-10-12 04:40:00,T3D0
33,2016-10-12 05:00:00,T1D1
3,2016-10-12 05:00:00,T1D0
8,2016-10-12 05:00:00,T3D1
21,2016-10-12 05:00:00,T3D0
14,2016-10-12 05:00:00,T2D0
29,2016-10-12 05:20:00,T1D1
8,2016-10-12 05:20:00,T1D0
9,2016-10-12 05:20:00,T3D1
10,2016-10-12 05:20:00,T3D0
14,2016-10-12 05:20:00,T2D0
30,2016-10-12 05:40:00,T1D1
6,2016-10-12 05:40:00,T1D0
19,2016-10-12 05:40:00,T3D1
27,2016-10-12 05:40:00,T3D0
15,2016-10-12 05:40:00,T2D0
38,2016-10-12 06:00:00,T1D1
10,2016-10-12 06:00:00,T1D0
20,2016-10-12 06:00:00,T3D1
33,2016-10-12 06:00:00,T3D0
32,2016-10-12 06:00:00,T2D0
47,2016-10-12 06:20:00,T1D1
17,2016-10-12 06:20:00,T1D0
35,2016-10-12 06:20:00,T3D1
50,2016-10-12 06:20:00,T3D0
27,2016-10-12 06:20:00,T2D0
67,2016-10-12 06:40:00,T1D1
16,2016-10-12 06:40:00,T1D0
36,2016-10-12 06:40:00,T3D1
81,2016-10-12 06:40:00,T3D0
45,2016-10-12 06:40:00,T2D0
80,2016-10-12 07:00:00,T1D1
27,2016-10-12 07:00:00,T1D0
69,2016-10-12 07:00:00,T3D1
101,2016-10-12 07:00:00,T3D0
91,2016-10-12 07:00:00,T2D0
82,2016-10-12 07:20:00,T1D1
27,2016-10-12 07:20:00,T1D0
93,2016-10-12 07:20:00,T3D1
115,2016-10-12 07:20:00,T3D0
92,2016-10-12 07:20:00,T2D0
103,2016-10-12 07:40:00,T1D1
42,2016-10-12 07:40:00,T1D0
94,2016-10-12 07:40:00,T3D1
153,2016-10-12 07:40:00,T3D0
119,2016-10-12 07:40:00,T2D0
114,2016-10-12 08:00:00,T1D1
45,2016-10-12 08:00:00,T1D0
99,2016-10-12 08:00:00,T3D1
151,2016-10-12 08:00:00,T3D0
129,2016-10-12 08:00:00,T2D0
111,2016-10-12 08:20:00,T1D1
54,2016-10-12 08:20:00,T1D0
114,2016-10-12 08:20:00,T3D1
146,2016-10-12 08:20:00,T3D0
124,2016-10-12 08:20:00,T2D0
109,2016-10-12 08:40:00,T1D1
55,2016-10-12 08:40:00,T1D0
137,2016-10-12 08:40:00,T3D1
160,2016-10-12 08:40:00,T3D0
114,2016-10-12 08:40:00,T2D0
122,2016-10-12 09:00:00,T1D1
44,2016-10-12 09:00:00,T1D0
109,2016-10-12 09:00:00,T3D1
146,2016-10-12 09:00:00,T3D0
112,2016-10-12 09:00:00,T2D0
116,2016-10-12 09:20:00,T1D1
51,2016-10-12 09:20:00,T1D0
114,2016-10-12 09:20:00,T3D1
107,2016-10-12 09:20:00,T3D0
108,2016-10-12 09:20:00,T2D0
100,2016-10-12 09:40:00,T1D1
34,2016-10-12 09:40:00,T1D0
107,2016-10-12 09:40:00,T3D1
112,2016-10-12 09:40:00,T3D0
86,2016-10-12 09:40:00,T2D0
93,2016-10-12 10:00:00,T1D1
47,2016-10-12 10:00:00,T1D0
110,2016-10-12 10:00:00,T3D1
97,2016-10-12 10:00:00,T3D0
78,2016-10-12 10:00:00,T2D0
96,2016-10-12 10:20:00,T1D1
43,2016-10-12 10:20:00,T1D0
72,2016-10-12 10:20:00,T3D1
114,2016-10-12 10:20:00,T3D0
61,2016-10-12 10:20:00,T2D0
106,2016-10-12 10:40:00,T1D1
36,2016-10-12 10:40:00,T1D0
77,2016-10-12 10:40:00,T3D1
98,2016-10-12 10:40:00,T3D0
68,2016-10-12 10:40:00,T2D0
85,2016-10-12 11:00:00,T1D1
33,2016-10-12 11:00:00,T1D0
70,2016-10-12 11:00:00,T3D1
84,2016-10-12 11:00:00,T3D0
54,2016-10-12 11:00:00,T2D0
90,2016-10-12 11:20:00,T1D1
40,2016-10-12 11:20:00,T1D0
68,2016-10-12 11:20:00,T3D1
90,2016-10-12 11:20:00,T3D0
56,2016-10-12 11:20:00,T2D0
76,2016-10-12 11:40:00,T1D1
39,2016-10-12 11:40:00,T1D0
77,2016-10-12 11:40:00,T3D1
102,2016-10-12 11:40:00,T3D0
44,2016-10-12 11:40:00,T2D0
89,2016-10-12 12:00:00,T1D1
43,2016-10-12 12:00:00,T1D0
80,2016-10-12 12:00:00,T3D1
83,2016-10-12 12:00:00,T3D0
60,2016-10-12 12:00:00,T2D0
107,2016-10-12 12:20:00,T1D1
32,2016-10-12 12:20:00,T1D0
66,2016-10-12 12:20:00,T3D1
83,2016-10-12 12:20:00,T3D0
72,2016-10-12 12:20:00,T2D0
88,2016-10-12 12:40:00,T1D1
47,2016-10-12 12:40:00,T1D0
69,2016-10-12 12:40:00,T3D1
101,2016-10-12 12:40:00,T3D0
58,2016-10-12 12:40:00,T2D0
97,2016-10-12 13:00:00,T1D1
45,2016-10-12 13:00:00,T1D0
94,2016-10-12 13:00:00,T3D1
109,2016-10-12 13:00:00,T3D0
77,2016-10-12 13:00:00,T2D0
91,2016-10-12 13:20:00,T1D1
46,2016-10-12 13:20:00,T1D0
85,2016-10-12 13:20:00,T3D1
103,2016-10-12 13:20:00,T3D0
65,2016-10-12 13:20:00,T2D0
106,2016-10-12 13:40:00,T1D1
51,2016-10-12 13:40:00,T1D0
82,2016-10-12 13:40:00,T3D1
104,2016-10-12 13:40:00,T3D0
72,2016-10-12 13:40:00,T2D0
95,2016-10-12 14:00:00,T1D1
45,2016-10-12 14:00:00,T1D0
83,2016-10-12 14:00:00,T3D1
92,2016-10-12 14:00:00,T3D0
68,2016-10-12 14:00:00,T2D0
99,2016-10-12 14:20:00,T1D1
47,2016-10-12 14:20:00,T1D0
98,2016-10-12 14:20:00,T3D1
132,2016-10-12 14:20:00,T3D0
79,2016-10-12 14:20:00,T2D0
96,2016-10-12 14:40:00,T1D1
51,2016-10-12 14:40:00,T1D0
91,2016-10-12 14:40:00,T3D1
101,2016-10-12 14:40:00,T3D0
68,2016-10-12 14:40:00,T2D0
90,2016-10-12 15:00:00,T1D1
41,2016-10-12 15:00:00,T1D0
98,2016-10-12 15:00:00,T3D1
107,2016-10-12 15:00:00,T3D0
62,2016-10-12 15:00:00,T2D0
103,2016-10-12 15:20:00,T1D1
43,2016-10-12 15:20:00,T1D0
96,2016-10-12 15:20:00,T3D1
110,2016-10-12 15:20:00,T3D0
79,2016-10-12 15:20:00,T2D0
88,2016-10-12 15:40:00,T1D1
52,2016-10-12 15:40:00,T1D0
80,2016-10-12 15:40:00,T3D1
110,2016-10-12 15:40:00,T3D0
72,2016-10-12 15:40:00,T2D0
112,2016-10-12 16:00:00,T1D1
41,2016-10-12 16:00:00,T1D0
85,2016-10-12 16:00:00,T3D1
111,2016-10-12 16:00:00,T3D0
71,2016-10-12 16:00:00,T2D0
103,2016-10-12 16:20:00,T1D1
42,2016-10-12 16:20:00,T1D0
90,2016-10-12 16:20:00,T3D1
104,2016-10-12 16:20:00,T3D0
66,2016-10-12 16:20:00,T2D0
115,2016-10-12 16:40:00,T1D1
48,2016-10-12 16:40:00,T1D0
77,2016-10-12 16:40:00,T3D1
114,2016-10-12 16:40:00,T3D0
82,2016-10-12 16:40:00,T2D0
89,2016-10-12 17:00:00,T1D1
42,2016-10-12 17:00:00,T1D0
99,2016-10-12 17:00:00,T3D1
111,2016-10-12 17:00:00,T3D0
81,2016-10-12 17:00:00,T2D0
132,2016-10-12 17:20:00,T1D1
26,2016-10-12 17:20:00,T1D0
88,2016-10-12 17:20:00,T3D1
139,2016-10-12 17:20:00,T3D0
82,2016-10-12 17:20:00,T2D0
129,2016-10-12 17:40:00,T1D1
26,2016-10-12 17:40:00,T1D0
90,2016-10-12 17:40:00,T3D1
99,2016-10-12 17:40:00,T3D0
76,2016-10-12 17:40:00,T2D0
48,2016-10-12 18:00:00,T1D1
29,2016-10-12 18:00:00,T1D0
88,2016-10-12 18:00:00,T3D1
89,2016-10-12 18:00:00,T3D0
66,2016-10-12 18:00:00,T2D0
82,2016-10-12 18:20:00,T1D1
25,2016-10-12 18:20:00,T1D0
59,2016-10-12 18:20:00,T3D1
91,2016-10-12 18:20:00,T3D0
66,2016-10-12 18:20:00,T2D0
66,2016-10-12 18:40:00,T1D1
21,2016-10-12 18:40:00,T1D0
99,2016-10-12 18:40:00,T3D1
50,2016-10-12 18:40:00,T3D0
55,2016-10-12 18:40:00,T2D0
39,2016-10-12 19:00:00,T1D1
18,2016-10-12 19:00:00,T1D0
51,2016-10-12 19:00:00,T3D1
49,2016-10-12 19:00:00,T3D0
44,2016-10-12 19:00:00,T2D0
50,2016-10-12 19:20:00,T1D1
17,2016-10-12 19:20:00,T1D0
58,2016-10-12 19:20:00,T3D1
40,2016-10-12 19:20:00,T3D0
46,2016-10-12 19:20:00,T2D0
38,2016-10-12 19:40:00,T1D1
24,2016-10-12 19:40:00,T1D0
72,2016-10-12 19:40:00,T3D1
60,2016-10-12 19:40:00,T3D0
22,2016-10-12 19:40:00,T2D0
41,2016-10-12 20:00:00,T1D1
15,2016-10-12 20:00:00,T1D0
65,2016-10-12 20:00:00,T3D1
34,2016-10-12 20:00:00,T3D0
31,2016-10-12 20:00:00,T2D0
41,2016-10-12 20:20:00,T1D1
18,2016-10-12 20:20:00,T1D0
53,2016-10-12 20:20:00,T3D1
30,2016-10-12 20:20:00,T3D0
31,2016-10-12 20:20:00,T2D0
42,2016-10-12 20:40:00,T1D1
16,2016-10-12 20:40:00,T1D0
38,2016-10-12 20:40:00,T3D1
38,2016-10-12 20:40:00,T3D0
33,2016-10-12 20:40:00,T2D0
29,2016-10-12 21:00:00,T1D1
22,2016-10-12 21:00:00,T1D0
28,2016-10-12 21:00:00,T3D1
41,2016-10-12 21:00:00,T3D0
36,2016-10-12 21:00:00,T2D0
31,2016-10-12 21:20:00,T1D1
16,2016-10-12 21:20:00,T1D0
38,2016-10-12 21:20:00,T3D1
33,2016-10-12 21:20:00,T3D0
15,2016-10-12 21:20:00,T2D0
38,2016-10-12 21:40:00,T1D1
10,2016-10-12 21:40:00,T1D0
44,2016-10-12 21:40:00,T3D1
24,2016-10-12 21:40:00,T3D0
26,2016-10-12 21:40:00,T2D0
26,2016-10-12 22:00:00,T1D1
8,2016-10-12 22:00:00,T1D0
26,2016-10-12 22:00:00,T3D1
26,2016-10-12 22:00:00,T3D0
22,2016-10-12 22:00:00,T2D0
33,2016-10-12 22:20:00,T1D1
7,2016-10-12 22:20:00,T1D0
31,2016-10-12 22:20:00,T3D1
22,2016-10-12 22:20:00,T3D0
12,2016-10-12 22:20:00,T2D0
24,2016-10-12 22:40:00,T1D1
10,2016-10-12 22:40:00,T1D0
25,2016-10-12 22:40:00,T3D1
10,2016-10-12 22:40:00,T3D0
15,2016-10-12 22:40:00,T2D0
13,2016-10-12 23:00:00,T1D1
7,2016-10-12 23:00:00,T1D0
21,2016-10-12 23:00:00,T3D1
11,2016-10-12 23:00:00,T3D0
14,2016-10-12 23:00:00,T2D0
18,2016-10-12 23:20:00,T1D1
4,2016-10-12 23:20:00,T1D0
12,2016-10-12 23:20:00,T3D1
9,2016-10-12 23:20:00,T3D0
9,2016-10-12 23:20:00,T2D0
11,2016-10-12 23:40:00,T1D1
3,2016-10-12 23:40:00,T1D0
11,2016-10-12 23:40:00,T3D1
13,2016-10-12 23:40:00,T3D0
6,2016-10-12 23:40:00,T2D0
123,2016-10-13 00:00:00,T1D1
5,2016-10-13 00:00:00,T1D0
107,2016-10-13 00:00:00,T3D1
13,2016-10-13 00:00:00,T3D0
7,2016-10-13 00:00:00,T2D0
54,2016-10-13 00:20:00,T1D1
11,2016-10-13 00:20:00,T1D0
105,2016-10-13 00:20:00,T3D1
14,2016-10-13 00:20:00,T3D0
2,2016-10-13 00:20:00,T2D0
38,2016-10-13 00:40:00,T1D1
7,2016-10-13 00:40:00,T1D0
93,2016-10-13 00:40:00,T3D1
13,2016-10-13 00:40:00,T3D0
5,2016-10-13 01:00:00,T1D1
10,2016-10-13 01:00:00,T1D0
8,2016-10-13 01:00:00,T3D1
17,2016-10-13 01:00:00,T3D0
7,2016-10-13 01:20:00,T1D1
11,2016-10-13 01:20:00,T1D0
8,2016-10-13 01:20:00,T3D1
22,2016-10-13 01:20:00,T3D0
3,2016-10-13 01:20:00,T2D0
10,2016-10-13 01:40:00,T1D1
10,2016-10-13 01:40:00,T1D0
5,2016-10-13 01:40:00,T3D1
13,2016-10-13 01:40:00,T3D0
1,2016-10-13 01:40:00,T2D0
7,2016-10-13 02:00:00,T1D1
7,2016-10-13 02:00:00,T1D0
6,2016-10-13 02:00:00,T3D1
17,2016-10-13 02:00:00,T3D0
4,2016-10-13 02:20:00,T1D1
8,2016-10-13 02:20:00,T1D0
6,2016-10-13 02:20:00,T3D1
11,2016-10-13 02:20:00,T3D0
15,2016-10-13 02:40:00,T1D1
7,2016-10-13 02:40:00,T1D0
9,2016-10-13 02:40:00,T3D1
13,2016-10-13 02:40:00,T3D0
12,2016-10-13 03:00:00,T1D1
8,2016-10-13 03:00:00,T1D0
11,2016-10-13 03:00:00,T3D1
11,2016-10-13 03:00:00,T3D0
1,2016-10-13 03:00:00,T2D0
7,2016-10-13 03:20:00,T1D1
8,2016-10-13 03:20:00,T1D0
8,2016-10-13 03:20:00,T3D1
10,2016-10-13 03:20:00,T3D0
13,2016-10-13 03:40:00,T1D1
11,2016-10-13 03:40:00,T1D0
7,2016-10-13 03:40:00,T3D1
13,2016-10-13 03:40:00,T3D0
14,2016-10-13 04:00:00,T1D1
10,2016-10-13 04:00:00,T1D0
2,2016-10-13 04:00:00,T3D1
16,2016-10-13 04:00:00,T3D0
19,2016-10-13 04:20:00,T1D1
10,2016-10-13 04:20:00,T1D0
5,2016-10-13 04:20:00,T3D1
10,2016-10-13 04:20:00,T3D0
2,2016-10-13 04:20:00,T2D0
30,2016-10-13 04:40:00,T1D1
12,2016-10-13 04:40:00,T1D0
4,2016-10-13 04:40:00,T3D1
10,2016-10-13 04:40:00,T3D0
31,2016-10-13 05:00:00,T1D1
7,2016-10-13 05:00:00,T1D0
10,2016-10-13 05:00:00,T3D1
12,2016-10-13 05:00:00,T3D0
19,2016-10-13 05:00:00,T2D0
40,2016-10-13 05:20:00,T1D1
2,2016-10-13 05:20:00,T1D0
9,2016-10-13 05:20:00,T3D1
16,2016-10-13 05:20:00,T3D0
21,2016-10-13 05:20:00,T2D0
34,2016-10-13 05:40:00,T1D1
4,2016-10-13 05:40:00,T1D0
19,2016-10-13 05:40:00,T3D1
20,2016-10-13 05:40:00,T3D0
14,2016-10-13 05:40:00,T2D0
39,2016-10-13 06:00:00,T1D1
17,2016-10-13 06:00:00,T1D0
29,2016-10-13 06:00:00,T3D1
31,2016-10-13 06:00:00,T3D0
23,2016-10-13 06:00:00,T2D0
46,2016-10-13 06:20:00,T1D1
18,2016-10-13 06:20:00,T1D0
31,2016-10-13 06:20:00,T3D1
38,2016-10-13 06:20:00,T3D0
54,2016-10-13 06:20:00,T2D0
76,2016-10-13 06:40:00,T1D1
32,2016-10-13 06:40:00,T1D0
55,2016-10-13 06:40:00,T3D1
72,2016-10-13 06:40:00,T3D0
66,2016-10-13 06:40:00,T2D0
81,2016-10-13 07:00:00,T1D1
32,2016-10-13 07:00:00,T1D0
75,2016-10-13 07:00:00,T3D1
110,2016-10-13 07:00:00,T3D0
91,2016-10-13 07:00:00,T2D0
95,2016-10-13 07:20:00,T1D1
44,2016-10-13 07:20:00,T1D0
71,2016-10-13 07:20:00,T3D1
134,2016-10-13 07:20:00,T3D0
107,2016-10-13 07:20:00,T2D0
105,2016-10-13 07:40:00,T1D1
49,2016-10-13 07:40:00,T1D0
87,2016-10-13 07:40:00,T3D1
145,2016-10-13 07:40:00,T3D0
145,2016-10-13 07:40:00,T2D0
107,2016-10-13 08:00:00,T1D1
51,2016-10-13 08:00:00,T1D0
119,2016-10-13 08:00:00,T3D1
162,2016-10-13 08:00:00,T3D0
112,2016-10-13 08:00:00,T2D0
114,2016-10-13 08:20:00,T1D1
59,2016-10-13 08:20:00,T1D0
115,2016-10-13 08:20:00,T3D1
157,2016-10-13 08:20:00,T3D0
121,2016-10-13 08:20:00,T2D0
130,2016-10-13 08:40:00,T1D1
42,2016-10-13 08:40:00,T1D0
131,2016-10-13 08:40:00,T3D1
148,2016-10-13 08:40:00,T3D0
121,2016-10-13 08:40:00,T2D0
122,2016-10-13 09:00:00,T1D1
65,2016-10-13 09:00:00,T1D0
112,2016-10-13 09:00:00,T3D1
148,2016-10-13 09:00:00,T3D0
127,2016-10-13 09:00:00,T2D0
98,2016-10-13 09:20:00,T1D1
46,2016-10-13 09:20:00,T1D0
118,2016-10-13 09:20:00,T3D1
140,2016-10-13 09:20:00,T3D0
101,2016-10-13 09:20:00,T2D0
114,2016-10-13 09:40:00,T1D1
59,2016-10-13 09:40:00,T1D0
94,2016-10-13 09:40:00,T3D1
131,2016-10-13 09:40:00,T3D0
77,2016-10-13 09:40:00,T2D0
84,2016-10-13 10:00:00,T1D1
56,2016-10-13 10:00:00,T1D0
81,2016-10-13 10:00:00,T3D1
142,2016-10-13 10:00:00,T3D0
69,2016-10-13 10:00:00,T2D0
101,2016-10-13 10:20:00,T1D1
44,2016-10-13 10:20:00,T1D0
97,2016-10-13 10:20:00,T3D1
116,2016-10-13 10:20:00,T3D0
75,2016-10-13 10:20:00,T2D0
99,2016-10-13 10:40:00,T1D1
34,2016-10-13 10:40:00,T1D0
93,2016-10-13 10:40:00,T3D1
100,2016-10-13 10:40:00,T3D0
76,2016-10-13 10:40:00,T2D0
69,2016-10-13 11:00:00,T1D1
28,2016-10-13 11:00:00,T1D0
70,2016-10-13 11:00:00,T3D1
99,2016-10-13 11:00:00,T3D0
77,2016-10-13 11:00:00,T2D0
72,2016-10-13 11:20:00,T1D1
34,2016-10-13 11:20:00,T1D0
71,2016-10-13 11:20:00,T3D1
106,2016-10-13 11:20:00,T3D0
65,2016-10-13 11:20:00,T2D0
105,2016-10-13 11:40:00,T1D1
35,2016-10-13 11:40:00,T1D0
79,2016-10-13 11:40:00,T3D1
91,2016-10-13 11:40:00,T3D0
60,2016-10-13 11:40:00,T2D0
91,2016-10-13 12:00:00,T1D1
49,2016-10-13 12:00:00,T1D0
88,2016-10-13 12:00:00,T3D1
95,2016-10-13 12:00:00,T3D0
71,2016-10-13 12:00:00,T2D0
91,2016-10-13 12:20:00,T1D1
46,2016-10-13 12:20:00,T1D0
110,2016-10-13 12:20:00,T3D1
107,2016-10-13 12:20:00,T3D0
68,2016-10-13 12:20:00,T2D0
98,2016-10-13 12:40:00,T1D1
39,2016-10-13 12:40:00,T1D0
97,2016-10-13 12:40:00,T3D1
117,2016-10-13 12:40:00,T3D0
70,2016-10-13 12:40:00,T2D0
96,2016-10-13 13:00:00,T1D1
58,2016-10-13 13:00:00,T1D0
98,2016-10-13 13:00:00,T3D1
127,2016-10-13 13:00:00,T3D0
73,2016-10-13 13:00:00,T2D0
96,2016-10-13 13:20:00,T1D1
46,2016-10-13 13:20:00,T1D0
101,2016-10-13 13:20:00,T3D1
126,2016-10-13 13:20:00,T3D0
76,2016-10-13 13:20:00,T2D0
111,2016-10-13 13:40:00,T1D1
44,2016-10-13 13:40:00,T1D0
102,2016-10-13 13:40:00,T3D1
103,2016-10-13 13:40:00,T3D0
80,2016-10-13 13:40:00,T2D0
120,2016-10-13 14:00:00,T1D1
44,2016-10-13 14:00:00,T1D0
108,2016-10-13 14:00:00,T3D1
110,2016-10-13 14:00:00,T3D0
86,2016-10-13 14:00:00,T2D0
92,2016-10-13 14:20:00,T1D1
51,2016-10-13 14:20:00,T1D0
83,2016-10-13 14:20:00,T3D1
138,2016-10-13 14:20:00,T3D0
81,2016-10-13 14:20:00,T2D0
86,2016-10-13 14:40:00,T1D1
43,2016-10-13 14:40:00,T1D0
116,2016-10-13 14:40:00,T3D1
96,2016-10-13 14:40:00,T3D0
83,2016-10-13 14:40:00,T2D0
96,2016-10-13 15:00:00,T1D1
48,2016-10-13 15:00:00,T1D0
119,2016-10-13 15:00:00,T3D1
97,2016-10-13 15:00:00,T3D0
91,2016-10-13 15:00:00,T2D0
87,2016-10-13 15:20:00,T1D1
43,2016-10-13 15:20:00,T1D0
105,2016-10-13 15:20:00,T3D1
117,2016-10-13 15:20:00,T3D0
78,2016-10-13 15:20:00,T2D0
83,2016-10-13 15:40:00,T1D1
33,2016-10-13 15:40:00,T1D0
105,2016-10-13 15:40:00,T3D1
134,2016-10-13 15:40:00,T3D0
72,2016-10-13 15:40:00,T2D0
84,2016-10-13 16:00:00,T1D1
44,2016-10-13 16:00:00,T1D0
120,2016-10-13 16:00:00,T3D1
110,2016-10-13 16:00:00,T3D0
81,2016-10-13 16:00:00,T2D0
116,2016-10-13 16:20:00,T1D1
48,2016-10-13 16:20:00,T1D0
122,2016-10-13 16:20:00,T3D1
122,2016-10-13 16:20:00,T3D0
79,2016-10-13 16:20:00,T2D0
99,2016-10-13 16:40:00,T1D1
50,2016-10-13 16:40:00,T1D0
99,2016-10-13 16:40:00,T3D1
149,2016-10-13 16:40:00,T3D0
74,2016-10-13 16:40:00,T2D0
114,2016-10-13 17:00:00,T1D1
54,2016-10-13 17:00:00,T1D0
88,2016-10-13 17:00:00,T3D1
114,2016-10-13 17:00:00,T3D0
77,2016-10-13 17:00:00,T2D0
94,2016-10-13 17:20:00,T1D1
45,2016-10-13 17:20:00,T1D0
96,2016-10-13 17:20:00,T3D1
123,2016-10-13 17:20:00,T3D0
80,2016-10-13 17:20:00,T2D0
120,2016-10-13 17:40:00,T1D1
39,2016-10-13 17:40:00,T1D0
105,2016-10-13 17:40:00,T3D1
113,2016-10-13 17:40:00,T3D0
80,2016-10-13 17:40:00,T2D0
53,2016-10-13 18:00:00,T1D1
34,2016-10-13 18:00:00,T1D0
87,2016-10-13 18:00:00,T3D1
89,2016-10-13 18:00:00,T3D0
73,2016-10-13 18:00:00,T2D0
73,2016-10-13 18:20:00,T1D1
33,2016-10-13 18:20:00,T1D0
80,2016-10-13 18:20:00,T3D1
70,2016-10-13 18:20:00,T3D0
70,2016-10-13 18:20:00,T2D0
76,2016-10-13 18:40:00,T1D1
23,2016-10-13 18:40:00,T1D0
75,2016-10-13 18:40:00,T3D1
64,2016-10-13 18:40:00,T3D0
52,2016-10-13 18:40:00,T2D0
48,2016-10-13 19:00:00,T1D1
17,2016-10-13 19:00:00,T1D0
49,2016-10-13 19:00:00,T3D1
49,2016-10-13 19:00:00,T3D0
46,2016-10-13 19:00:00,T2D0
29,2016-10-13 19:20:00,T1D1
19,2016-10-13 19:20:00,T1D0
57,2016-10-13 19:20:00,T3D1
51,2016-10-13 19:20:00,T3D0
45,2016-10-13 19:20:00,T2D0
53,2016-10-13 19:40:00,T1D1
21,2016-10-13 19:40:00,T1D0
68,2016-10-13 19:40:00,T3D1
51,2016-10-13 19:40:00,T3D0
37,2016-10-13 19:40:00,T2D0
43,2016-10-13 20:00:00,T1D1
17,2016-10-13 20:00:00,T1D0
50,2016-10-13 20:00:00,T3D1
65,2016-10-13 20:00:00,T3D0
44,2016-10-13 20:00:00,T2D0
38,2016-10-13 20:20:00,T1D1
18,2016-10-13 20:20:00,T1D0
42,2016-10-13 20:20:00,T3D1
47,2016-10-13 20:20:00,T3D0
34,2016-10-13 20:20:00,T2D0
38,2016-10-13 20:40:00,T1D1
18,2016-10-13 20:40:00,T1D0
50,2016-10-13 20:40:00,T3D1
34,2016-10-13 20:40:00,T3D0
42,2016-10-13 20:40:00,T2D0
29,2016-10-13 21:00:00,T1D1
18,2016-10-13 21:00:00,T1D0
38,2016-10-13 21:00:00,T3D1
37,2016-10-13 21:00:00,T3D0
26,2016-10-13 21:00:00,T2D0
23,2016-10-13 21:20:00,T1D1
18,2016-10-13 21:20:00,T1D0
35,2016-10-13 21:20:00,T3D1
31,2016-10-13 21:20:00,T3D0
25,2016-10-13 21:20:00,T2D0
25,2016-10-13 21:40:00,T1D1
16,2016-10-13 21:40:00,T1D0
45,2016-10-13 21:40:00,T3D1
27,2016-10-13 21:40:00,T3D0
27,2016-10-13 21:40:00,T2D0
24,2016-10-13 22:00:00,T1D1
9,2016-10-13 22:00:00,T1D0
36,2016-10-13 22:00:00,T3D1
23,2016-10-13 22:00:00,T3D0
17,2016-10-13 22:00:00,T2D0
19,2016-10-13 22:20:00,T1D1
11,2016-10-13 22:20:00,T1D0
33,2016-10-13 22:20:00,T3D1
22,2016-10-13 22:20:00,T3D0
13,2016-10-13 22:20:00,T2D0
25,2016-10-13 22:40:00,T1D1
6,2016-10-13 22:40:00,T1D0
25,2016-10-13 22:40:00,T3D1
17,2016-10-13 22:40:00,T3D0
15,2016-10-13 22:40:00,T2D0
14,2016-10-13 23:00:00,T1D1
3,2016-10-13 23:00:00,T1D0
15,2016-10-13 23:00:00,T3D1
4,2016-10-13 23:00:00,T3D0
6,2016-10-13 23:00:00,T2D0
11,2016-10-13 23:20:00,T1D1
11,2016-10-13 23:20:00,T1D0
15,2016-10-13 23:20:00,T3D1
15,2016-10-13 23:20:00,T3D0
11,2016-10-13 23:20:00,T2D0
8,2016-10-13 23:40:00,T1D1
9,2016-10-13 23:40:00,T1D0
13,2016-10-13 23:40:00,T3D1
16,2016-10-13 23:40:00,T3D0
9,2016-10-13 23:40:00,T2D0
122,2016-10-14 00:00:00,T1D1
15,2016-10-14 00:00:00,T1D0
128,2016-10-14 00:00:00,T3D1
16,2016-10-14 00:00:00,T3D0
1,2016-10-14 00:00:00,T2D0
57,2016-10-14 00:20:00,T1D1
15,2016-10-14 00:20:00,T1D0
112,2016-10-14 00:20:00,T3D1
16,2016-10-14 00:20:00,T3D0
1,2016-10-14 00:20:00,T2D0
32,2016-10-14 00:40:00,T1D1
8,2016-10-14 00:40:00,T1D0
81,2016-10-14 00:40:00,T3D1
18,2016-10-14 00:40:00,T3D0
1,2016-10-14 00:40:00,T2D0
6,2016-10-14 01:00:00,T1D1
6,2016-10-14 01:00:00,T1D0
14,2016-10-14 01:00:00,T3D1
22,2016-10-14 01:00:00,T3D0
10,2016-10-14 01:20:00,T1D1
11,2016-10-14 01:20:00,T1D0
12,2016-10-14 01:20:00,T3D1
16,2016-10-14 01:20:00,T3D0
7,2016-10-14 01:40:00,T1D1
12,2016-10-14 01:40:00,T1D0
14,2016-10-14 01:40:00,T3D1
15,2016-10-14 01:40:00,T3D0
1,2016-10-14 01:40:00,T2D0
