"intersection_id","tollgate_id","time_window","avg_travel_time","sum_travel_time"
"C","3","[2016-10-16 22:20:00,2016-10-16 22:40:00)","121.35","242.7"
"C","3","[2016-10-16 23:00:00,2016-10-16 23:20:00)","261.92","261.92"
"C","3","[2016-10-17 00:20:00,2016-10-17 00:40:00)","184.64","184.64"
"C","3","[2016-10-17 08:40:00,2016-10-17 09:00:00)","198.63","397.27"
"C","3","[2016-10-17 09:40:00,2016-10-17 10:00:00)","218.18","218.18"
"C","3","[2016-10-17 10:00:00,2016-10-17 10:20:00)","220.2","220.2"
"C","3","[2016-10-17 10:40:00,2016-10-17 11:00:00)","149.87","149.87"
"C","3","[2016-10-17 12:00:00,2016-10-17 12:20:00)","104.38","104.38"
"C","3","[2016-10-17 12:20:00,2016-10-17 12:40:00)","142.4","284.8"
"C","3","[2016-10-17 12:40:00,2016-10-17 13:00:00)","149.15","298.3"
"C","3","[2016-10-17 13:20:00,2016-10-17 13:40:00)","169.18","507.55"
"C","3","[2016-10-17 13:40:00,2016-10-17 14:00:00)","149.21","596.83"
"C","3","[2016-10-17 14:20:00,2016-10-17 14:40:00)","150.72","150.72"
"C","3","[2016-10-17 14:40:00,2016-10-17 15:00:00)","191.02","573.06"
"C","3","[2016-10-17 15:00:00,2016-10-17 15:20:00)","126.44","505.78"
"C","3","[2016-10-17 16:00:00,2016-10-17 16:20:00)","171.02","513.05"
"C","3","[2016-10-17 16:20:00,2016-10-17 16:40:00)","311.18","311.18"
"C","3","[2016-10-17 16:40:00,2016-10-17 17:00:00)","198.46","198.46"
"C","3","[2016-10-17 17:20:00,2016-10-17 17:40:00)","122.02","366.05"
"C","3","[2016-10-17 18:00:00,2016-10-17 18:20:00)","173.74","521.22"
"C","3","[2016-10-17 18:40:00,2016-10-17 19:00:00)","526.49","1579.46"
"C","3","[2016-10-17 19:00:00,2016-10-17 19:20:00)","101.73","101.73"
"C","3","[2016-10-17 19:40:00,2016-10-17 20:00:00)","187.43","187.43"
"C","3","[2016-10-17 20:00:00,2016-10-17 20:20:00)","209.32","209.32"
"C","3","[2016-10-17 20:40:00,2016-10-17 21:00:00)","194.49","194.49"
"C","3","[2016-10-17 21:00:00,2016-10-17 21:20:00)","195.0","390.01"
"C","3","[2016-10-17 21:20:00,2016-10-17 21:40:00)","159.44","159.44"
"C","3","[2016-10-17 22:20:00,2016-10-17 22:40:00)","185.25","185.25"
"C","3","[2016-10-17 22:40:00,2016-10-17 23:00:00)","150.53","301.05"
"C","1","[2016-07-19 01:20:00,2016-07-19 01:40:00)","214.87","214.87"
"C","1","[2016-07-19 01:40:00,2016-07-19 02:00:00)","160.63","321.27"
"C","1","[2016-07-19 04:40:00,2016-07-19 05:00:00)","187.3","187.3"
"C","1","[2016-07-19 06:00:00,2016-07-19 06:20:00)","160.38","160.38"
"C","1","[2016-07-19 06:40:00,2016-07-19 07:00:00)","134.56","134.56"
"C","1","[2016-07-19 07:40:00,2016-07-19 08:00:00)","180.11","180.11"
"C","1","[2016-07-19 08:00:00,2016-07-19 08:20:00)","151.39","454.16"
"C","1","[2016-07-19 08:20:00,2016-07-19 08:40:00)","129.1","129.1"
"C","1","[2016-07-19 09:00:00,2016-07-19 09:20:00)","200.87","602.6"
"C","1","[2016-07-19 09:20:00,2016-07-19 09:40:00)","164.52","164.52"
"C","1","[2016-07-19 10:00:00,2016-07-19 10:20:00)","200.92","602.75"
"C","1","[2016-07-19 10:20:00,2016-07-19 10:40:00)","203.88","1019.38"
"C","1","[2016-07-19 10:40:00,2016-07-19 11:00:00)","301.28","301.28"
"C","1","[2016-07-19 11:00:00,2016-07-19 11:20:00)","42.95","42.95"
"C","1","[2016-07-19 11:20:00,2016-07-19 11:40:00)","195.16","195.16"
"C","1","[2016-07-19 11:40:00,2016-07-19 12:00:00)","182.46","182.46"
"C","1","[2016-07-19 12:20:00,2016-07-19 12:40:00)","195.28","390.56"
"C","1","[2016-07-19 12:40:00,2016-07-19 13:00:00)","161.59","161.59"
"C","1","[2016-07-19 13:00:00,2016-07-19 13:20:00)","121.32","121.32"
"C","1","[2016-07-19 13:20:00,2016-07-19 13:40:00)","172.16","344.32"
"C","1","[2016-07-19 13:40:00,2016-07-19 14:00:00)","117.03","117.03"
"C","1","[2016-07-19 14:20:00,2016-07-19 14:40:00)","156.08","156.08"
"C","1","[2016-07-19 15:00:00,2016-07-19 15:20:00)","144.53","289.06"
"C","1","[2016-07-19 15:20:00,2016-07-19 15:40:00)","257.2","514.4"
"C","1","[2016-07-19 16:00:00,2016-07-19 16:20:00)","144.7","578.79"
"C","1","[2016-07-19 16:20:00,2016-07-19 16:40:00)","176.54","882.69"
"C","1","[2016-07-19 16:40:00,2016-07-19 17:00:00)","150.56","150.56"
"C","1","[2016-07-19 17:00:00,2016-07-19 17:20:00)","173.78","347.56"
"C","1","[2016-07-19 17:20:00,2016-07-19 17:40:00)","192.5","192.5"
"C","1","[2016-07-19 17:40:00,2016-07-19 18:00:00)","141.04","564.16"
"C","1","[2016-07-19 18:00:00,2016-07-19 18:20:00)","202.21","202.21"
"C","1","[2016-07-19 18:20:00,2016-07-19 18:40:00)","360.56","1081.69"
"C","1","[2016-07-19 18:40:00,2016-07-19 19:00:00)","168.36","168.36"
"C","1","[2016-07-19 19:00:00,2016-07-19 19:20:00)","227.46","227.46"
"C","1","[2016-07-19 20:00:00,2016-07-19 20:20:00)","164.91","164.91"
"C","1","[2016-07-19 22:40:00,2016-07-19 23:00:00)","283.51","283.51"
"C","1","[2016-07-20 01:20:00,2016-07-20 01:40:00)","135.02","135.02"
"C","1","[2016-07-20 03:00:00,2016-07-20 03:20:00)","185.46","185.46"
"C","1","[2016-07-20 07:00:00,2016-07-20 07:20:00)","280.71","280.71"
"C","1","[2016-07-20 07:40:00,2016-07-20 08:00:00)","130.56","130.56"
"C","1","[2016-07-20 08:00:00,2016-07-20 08:20:00)","237.4","237.4"
"C","1","[2016-07-20 08:20:00,2016-07-20 08:40:00)","305.51","305.51"
"C","1","[2016-07-20 08:40:00,2016-07-20 09:00:00)","152.86","458.58"
"C","1","[2016-07-20 09:00:00,2016-07-20 09:20:00)","276.13","828.38"
"C","1","[2016-07-20 09:20:00,2016-07-20 09:40:00)","199.87","199.87"
"C","1","[2016-07-20 09:40:00,2016-07-20 10:00:00)","171.96","343.92"
"C","1","[2016-07-20 10:00:00,2016-07-20 10:20:00)","228.74","228.74"
"C","1","[2016-07-20 10:40:00,2016-07-20 11:00:00)","168.86","675.44"
"C","1","[2016-07-20 11:00:00,2016-07-20 11:20:00)","122.63","122.63"
"C","1","[2016-07-20 11:20:00,2016-07-20 11:40:00)","117.66","235.33"
"C","1","[2016-07-20 12:00:00,2016-07-20 12:20:00)","187.53","187.53"
"C","1","[2016-07-20 12:20:00,2016-07-20 12:40:00)","161.44","161.44"
"C","1","[2016-07-20 12:40:00,2016-07-20 13:00:00)","158.82","158.82"
"C","1","[2016-07-20 13:20:00,2016-07-20 13:40:00)","147.59","295.18"
"C","1","[2016-07-20 13:40:00,2016-07-20 14:00:00)","154.89","154.89"
"C","1","[2016-07-20 14:20:00,2016-07-20 14:40:00)","105.8","105.8"
"C","1","[2016-07-20 14:40:00,2016-07-20 15:00:00)","211.53","634.6"
"C","1","[2016-07-20 15:00:00,2016-07-20 15:20:00)","179.21","537.63"
"C","1","[2016-07-20 15:20:00,2016-07-20 15:40:00)","166.11","332.22"
"C","1","[2016-07-20 15:40:00,2016-07-20 16:00:00)","215.74","215.74"
"C","1","[2016-07-20 16:00:00,2016-07-20 16:20:00)","105.2","105.2"
"C","1","[2016-07-20 16:20:00,2016-07-20 16:40:00)","215.61","646.83"
"C","1","[2016-07-20 16:40:00,2016-07-20 17:00:00)","124.97","124.97"
"C","1","[2016-07-20 17:00:00,2016-07-20 17:20:00)","248.15","248.15"
"C","1","[2016-07-20 17:20:00,2016-07-20 17:40:00)","125.53","251.05"
"C","1","[2016-07-20 17:40:00,2016-07-20 18:00:00)","175.44","175.44"
"C","1","[2016-07-20 18:00:00,2016-07-20 18:20:00)","213.84","427.67"
"C","1","[2016-07-20 18:40:00,2016-07-20 19:00:00)","154.72","154.72"
"C","1","[2016-07-20 19:00:00,2016-07-20 19:20:00)","165.56","331.12"
"C","1","[2016-07-20 19:20:00,2016-07-20 19:40:00)","257.77","257.77"
"C","1","[2016-07-20 19:40:00,2016-07-20 20:00:00)","263.1","263.1"
"C","1","[2016-07-20 20:00:00,2016-07-20 20:20:00)","205.59","205.59"
"C","1","[2016-07-20 21:20:00,2016-07-20 21:40:00)","205.68","205.68"
"C","1","[2016-07-20 21:40:00,2016-07-20 22:00:00)","162.6","162.6"
"C","1","[2016-07-20 22:00:00,2016-07-20 22:20:00)","150.18","150.18"
"C","1","[2016-07-20 23:00:00,2016-07-20 23:20:00)","177.96","177.96"
"C","1","[2016-07-20 23:20:00,2016-07-20 23:40:00)","167.24","167.24"
"C","1","[2016-07-21 02:20:00,2016-07-21 02:40:00)","146.28","292.55"
"C","1","[2016-07-21 03:00:00,2016-07-21 03:20:00)","195.28","195.28"
"C","1","[2016-07-21 06:00:00,2016-07-21 06:20:00)","218.35","218.35"
"C","1","[2016-07-21 07:00:00,2016-07-21 07:20:00)","137.28","411.83"
"C","1","[2016-07-21 08:20:00,2016-07-21 08:40:00)","146.07","438.21"
"C","1","[2016-07-21 09:00:00,2016-07-21 09:20:00)","185.85","371.7"
"C","1","[2016-07-21 09:20:00,2016-07-21 09:40:00)","180.06","1080.37"
"C","1","[2016-07-21 09:40:00,2016-07-21 10:00:00)","168.4","336.8"
"C","1","[2016-07-21 10:00:00,2016-07-21 10:20:00)","131.04","393.11"
"C","1","[2016-07-21 10:20:00,2016-07-21 10:40:00)","150.54","150.54"
"C","1","[2016-07-21 10:40:00,2016-07-21 11:00:00)","206.71","206.71"
"C","1","[2016-07-21 11:00:00,2016-07-21 11:20:00)","161.07","161.07"
"C","1","[2016-07-21 11:20:00,2016-07-21 11:40:00)","175.72","1054.33"
"C","1","[2016-07-21 11:40:00,2016-07-21 12:00:00)","147.73","147.73"
"C","1","[2016-07-21 12:00:00,2016-07-21 12:20:00)","182.61","365.21"
"C","1","[2016-07-21 12:20:00,2016-07-21 12:40:00)","143.34","716.72"
"C","1","[2016-07-21 13:00:00,2016-07-21 13:20:00)","136.41","272.83"
"C","1","[2016-07-21 13:20:00,2016-07-21 13:40:00)","185.23","185.23"
"C","1","[2016-07-21 13:40:00,2016-07-21 14:00:00)","179.4","179.4"
"C","1","[2016-07-21 14:00:00,2016-07-21 14:20:00)","188.78","377.57"
"C","1","[2016-07-21 14:20:00,2016-07-21 14:40:00)","133.43","133.43"
"C","1","[2016-07-21 14:40:00,2016-07-21 15:00:00)","163.33","326.67"
"C","1","[2016-07-21 15:00:00,2016-07-21 15:20:00)","211.81","211.81"
"C","1","[2016-07-21 15:20:00,2016-07-21 15:40:00)","263.91","263.91"
"C","1","[2016-07-21 15:40:00,2016-07-21 16:00:00)","170.93","512.78"
"C","1","[2016-07-21 16:00:00,2016-07-21 16:20:00)","196.83","196.83"
"C","1","[2016-07-21 16:20:00,2016-07-21 16:40:00)","239.19","478.38"
"C","1","[2016-07-21 16:40:00,2016-07-21 17:00:00)","116.16","116.16"
"C","1","[2016-07-21 17:20:00,2016-07-21 17:40:00)","311.28","311.28"
"C","1","[2016-07-21 17:40:00,2016-07-21 18:00:00)","237.09","237.09"
"C","1","[2016-07-21 18:20:00,2016-07-21 18:40:00)","224.42","448.83"
"C","1","[2016-07-21 19:00:00,2016-07-21 19:20:00)","127.81","127.81"
"C","1","[2016-07-21 21:00:00,2016-07-21 21:20:00)","187.48","187.48"
"C","1","[2016-07-21 22:00:00,2016-07-21 22:20:00)","157.16","157.16"
"C","1","[2016-07-21 22:20:00,2016-07-21 22:40:00)","213.46","213.46"
"C","1","[2016-07-22 00:40:00,2016-07-22 01:00:00)","142.67","142.67"
"C","1","[2016-07-22 02:20:00,2016-07-22 02:40:00)","181.93","181.93"
"C","1","[2016-07-22 04:40:00,2016-07-22 05:00:00)","153.96","153.96"
"C","1","[2016-07-22 05:00:00,2016-07-22 05:20:00)","123.68","123.68"
"C","1","[2016-07-22 06:00:00,2016-07-22 06:20:00)","146.91","293.82"
"C","1","[2016-07-22 06:40:00,2016-07-22 07:00:00)","171.58","171.58"
"C","1","[2016-07-22 07:40:00,2016-07-22 08:00:00)","133.59","267.19"
"C","1","[2016-07-22 08:00:00,2016-07-22 08:20:00)","158.32","633.3"
"C","1","[2016-07-22 08:20:00,2016-07-22 08:40:00)","222.62","667.85"
"C","1","[2016-07-22 08:40:00,2016-07-22 09:00:00)","190.78","190.78"
"C","1","[2016-07-22 09:00:00,2016-07-22 09:20:00)","153.19","306.39"
"C","1","[2016-07-22 09:20:00,2016-07-22 09:40:00)","125.64","125.64"
"C","1","[2016-07-22 09:40:00,2016-07-22 10:00:00)","132.52","132.52"
"C","1","[2016-07-22 10:00:00,2016-07-22 10:20:00)","118.99","118.99"
"C","1","[2016-07-22 10:40:00,2016-07-22 11:00:00)","174.78","349.55"
"C","1","[2016-07-22 11:00:00,2016-07-22 11:20:00)","139.02","139.02"
"C","1","[2016-07-22 11:20:00,2016-07-22 11:40:00)","185.18","740.71"
"C","1","[2016-07-22 12:00:00,2016-07-22 12:20:00)","213.29","213.29"
"C","1","[2016-07-22 12:20:00,2016-07-22 12:40:00)","169.57","339.15"
"C","1","[2016-07-22 12:40:00,2016-07-22 13:00:00)","153.69","307.39"
"C","1","[2016-07-22 13:00:00,2016-07-22 13:20:00)","144.44","144.44"
"C","1","[2016-07-22 13:20:00,2016-07-22 13:40:00)","209.28","209.28"
"C","1","[2016-07-22 13:40:00,2016-07-22 14:00:00)","177.75","355.49"
"C","1","[2016-07-22 14:00:00,2016-07-22 14:20:00)","127.91","127.91"
"C","1","[2016-07-22 14:20:00,2016-07-22 14:40:00)","128.67","257.34"
"C","1","[2016-07-22 14:40:00,2016-07-22 15:00:00)","233.66","467.31"
"C","1","[2016-07-22 15:00:00,2016-07-22 15:20:00)","204.39","204.39"
"C","1","[2016-07-22 15:20:00,2016-07-22 15:40:00)","132.93","132.93"
"C","1","[2016-07-22 15:40:00,2016-07-22 16:00:00)","221.93","221.93"
"C","1","[2016-07-22 16:00:00,2016-07-22 16:20:00)","206.46","206.46"
"C","1","[2016-07-22 16:20:00,2016-07-22 16:40:00)","171.72","343.44"
"C","1","[2016-07-22 17:00:00,2016-07-22 17:20:00)","74.68","74.68"
"C","1","[2016-07-22 17:20:00,2016-07-22 17:40:00)","209.64","209.64"
"C","1","[2016-07-22 17:40:00,2016-07-22 18:00:00)","171.07","342.14"
"C","1","[2016-07-22 18:00:00,2016-07-22 18:20:00)","196.31","392.61"
"C","1","[2016-07-22 18:40:00,2016-07-22 19:00:00)","239.98","239.98"
"C","1","[2016-07-22 19:00:00,2016-07-22 19:20:00)","218.15","654.44"
"C","1","[2016-07-22 20:00:00,2016-07-22 20:20:00)","369.44","369.44"
"C","1","[2016-07-22 20:20:00,2016-07-22 20:40:00)","207.04","207.04"
"C","1","[2016-07-22 21:00:00,2016-07-22 21:20:00)","212.12","424.23"
"C","1","[2016-07-22 21:20:00,2016-07-22 21:40:00)","241.59","483.17"
"C","1","[2016-07-22 22:00:00,2016-07-22 22:20:00)","206.42","412.84"
"C","1","[2016-07-22 22:20:00,2016-07-22 22:40:00)","233.64","467.28"
"C","1","[2016-07-22 23:00:00,2016-07-22 23:20:00)","275.68","275.68"
"C","1","[2016-07-23 06:00:00,2016-07-23 06:20:00)","357.25","714.51"
"C","1","[2016-07-23 06:20:00,2016-07-23 06:40:00)","115.38","115.38"
"C","1","[2016-07-23 06:40:00,2016-07-23 07:00:00)","140.88","281.76"
"C","1","[2016-07-23 07:00:00,2016-07-23 07:20:00)","160.55","481.65"
"C","1","[2016-07-23 08:00:00,2016-07-23 08:20:00)","212.6","637.8"
"C","1","[2016-07-23 08:20:00,2016-07-23 08:40:00)","202.14","606.41"
"C","1","[2016-07-23 09:00:00,2016-07-23 09:20:00)","223.59","894.35"
"C","1","[2016-07-23 09:20:00,2016-07-23 09:40:00)","216.41","1082.03"
"C","1","[2016-07-23 10:00:00,2016-07-23 10:20:00)","244.18","244.18"
"C","1","[2016-07-23 10:40:00,2016-07-23 11:00:00)","193.62","193.62"
"C","1","[2016-07-23 11:00:00,2016-07-23 11:20:00)","194.61","194.61"
"C","1","[2016-07-23 12:00:00,2016-07-23 12:20:00)","198.24","792.95"
"C","1","[2016-07-23 12:20:00,2016-07-23 12:40:00)","185.19","555.56"
"C","1","[2016-07-23 12:40:00,2016-07-23 13:00:00)","166.63","333.27"
"C","1","[2016-07-23 13:20:00,2016-07-23 13:40:00)","254.5","509.01"
"C","1","[2016-07-23 13:40:00,2016-07-23 14:00:00)","150.64","301.29"
"C","1","[2016-07-23 14:20:00,2016-07-23 14:40:00)","129.89","129.89"
"C","1","[2016-07-23 14:40:00,2016-07-23 15:00:00)","111.75","111.75"
"C","1","[2016-07-23 15:00:00,2016-07-23 15:20:00)","368.89","737.79"
"C","1","[2016-07-23 15:20:00,2016-07-23 15:40:00)","217.16","434.31"
"C","1","[2016-07-23 15:40:00,2016-07-23 16:00:00)","171.13","513.4"
"C","1","[2016-07-23 16:00:00,2016-07-23 16:20:00)","112.32","112.32"
"C","1","[2016-07-23 16:20:00,2016-07-23 16:40:00)","176.4","529.19"
"C","1","[2016-07-23 16:40:00,2016-07-23 17:00:00)","163.92","163.92"
"C","1","[2016-07-23 17:20:00,2016-07-23 17:40:00)","210.03","210.03"
"C","1","[2016-07-23 17:40:00,2016-07-23 18:00:00)","233.29","933.17"
"C","1","[2016-07-23 18:00:00,2016-07-23 18:20:00)","199.65","399.31"
"C","1","[2016-07-23 18:40:00,2016-07-23 19:00:00)","170.88","170.88"
"C","1","[2016-07-23 19:20:00,2016-07-23 19:40:00)","160.46","160.46"
"C","1","[2016-07-23 20:40:00,2016-07-23 21:00:00)","264.25","264.25"
"C","1","[2016-07-23 21:00:00,2016-07-23 21:20:00)","185.17","185.17"
"C","1","[2016-07-23 22:40:00,2016-07-23 23:00:00)","304.54","304.54"
"C","1","[2016-07-23 23:40:00,2016-07-24 00:00:00)","156.32","312.64"
"C","1","[2016-07-24 05:20:00,2016-07-24 05:40:00)","186.77","186.77"
"C","1","[2016-07-24 06:00:00,2016-07-24 06:20:00)","158.49","158.49"
"C","1","[2016-07-24 06:20:00,2016-07-24 06:40:00)","126.98","126.98"
"C","1","[2016-07-24 06:40:00,2016-07-24 07:00:00)","154.93","154.93"
"C","1","[2016-07-24 07:00:00,2016-07-24 07:20:00)","123.44","123.44"
"C","1","[2016-07-24 07:20:00,2016-07-24 07:40:00)","219.5","219.5"
"C","1","[2016-07-24 08:00:00,2016-07-24 08:20:00)","151.95","303.91"
"C","1","[2016-07-24 08:20:00,2016-07-24 08:40:00)","124.05","372.16"
"C","1","[2016-07-24 08:40:00,2016-07-24 09:00:00)","193.09","193.09"
"C","1","[2016-07-24 09:00:00,2016-07-24 09:20:00)","179.22","358.45"
"C","1","[2016-07-24 09:20:00,2016-07-24 09:40:00)","162.27","324.55"
"C","1","[2016-07-24 09:40:00,2016-07-24 10:00:00)","209.95","839.81"
"C","1","[2016-07-24 10:00:00,2016-07-24 10:20:00)","141.95","283.91"
"C","1","[2016-07-24 10:40:00,2016-07-24 11:00:00)","231.1","231.1"
"C","1","[2016-07-24 11:00:00,2016-07-24 11:20:00)","141.62","283.23"
"C","1","[2016-07-24 11:20:00,2016-07-24 11:40:00)","150.13","300.26"
"C","1","[2016-07-24 12:00:00,2016-07-24 12:20:00)","199.09","199.09"
"C","1","[2016-07-24 12:20:00,2016-07-24 12:40:00)","173.57","173.57"
"C","1","[2016-07-24 12:40:00,2016-07-24 13:00:00)","125.58","251.15"
"C","1","[2016-07-24 13:20:00,2016-07-24 13:40:00)","224.5","673.49"
"C","1","[2016-07-24 13:40:00,2016-07-24 14:00:00)","128.35","256.7"
"C","1","[2016-07-24 14:00:00,2016-07-24 14:20:00)","183.68","551.04"
"C","1","[2016-07-24 14:20:00,2016-07-24 14:40:00)","136.26","136.26"
"C","1","[2016-07-24 15:00:00,2016-07-24 15:20:00)","148.25","148.25"
"C","1","[2016-07-24 15:40:00,2016-07-24 16:00:00)","178.7","357.4"
"C","1","[2016-07-24 16:20:00,2016-07-24 16:40:00)","258.91","776.73"
"C","1","[2016-07-24 17:00:00,2016-07-24 17:20:00)","231.44","231.44"
"C","1","[2016-07-24 17:20:00,2016-07-24 17:40:00)","109.64","109.64"
"C","1","[2016-07-24 17:40:00,2016-07-24 18:00:00)","128.5","257.0"
"C","1","[2016-07-24 18:00:00,2016-07-24 18:20:00)","150.64","150.64"
"C","1","[2016-07-24 18:20:00,2016-07-24 18:40:00)","214.44","214.44"
"C","1","[2016-07-24 19:00:00,2016-07-24 19:20:00)","180.25","180.25"
"C","1","[2016-07-24 19:20:00,2016-07-24 19:40:00)","143.3","286.59"
"C","1","[2016-07-24 20:20:00,2016-07-24 20:40:00)","184.26","368.53"
"C","1","[2016-07-24 21:20:00,2016-07-24 21:40:00)","202.49","202.49"
"C","1","[2016-07-25 00:20:00,2016-07-25 00:40:00)","149.26","149.26"
"C","1","[2016-07-25 04:00:00,2016-07-25 04:20:00)","213.51","213.51"
"C","1","[2016-07-25 05:20:00,2016-07-25 05:40:00)","96.5","96.5"
"C","1","[2016-07-25 07:00:00,2016-07-25 07:20:00)","196.44","392.89"
"C","1","[2016-07-25 07:20:00,2016-07-25 07:40:00)","102.81","102.81"
"C","1","[2016-07-25 07:40:00,2016-07-25 08:00:00)","144.38","577.52"
"C","1","[2016-07-25 08:00:00,2016-07-25 08:20:00)","153.63","153.63"
"C","1","[2016-07-25 08:20:00,2016-07-25 08:40:00)","183.6","183.6"
"C","1","[2016-07-25 08:40:00,2016-07-25 09:00:00)","120.05","120.05"
"C","1","[2016-07-25 09:00:00,2016-07-25 09:20:00)","173.78","521.33"
"C","1","[2016-07-25 09:20:00,2016-07-25 09:40:00)","176.07","528.22"
"C","1","[2016-07-25 10:00:00,2016-07-25 10:20:00)","94.8","94.8"
"C","1","[2016-07-25 10:40:00,2016-07-25 11:00:00)","107.67","107.67"
"C","1","[2016-07-25 11:20:00,2016-07-25 11:40:00)","142.97","142.97"
"C","1","[2016-07-25 12:00:00,2016-07-25 12:20:00)","158.26","158.26"
"C","1","[2016-07-25 12:20:00,2016-07-25 12:40:00)","82.47","82.47"
"C","1","[2016-07-25 12:40:00,2016-07-25 13:00:00)","173.4","173.4"
"C","1","[2016-07-25 13:00:00,2016-07-25 13:20:00)","161.18","161.18"
"C","1","[2016-07-25 13:20:00,2016-07-25 13:40:00)","129.38","388.15"
"C","1","[2016-07-25 13:40:00,2016-07-25 14:00:00)","139.57","279.15"
"C","1","[2016-07-25 14:00:00,2016-07-25 14:20:00)","145.41","436.24"
"C","1","[2016-07-25 15:00:00,2016-07-25 15:20:00)","145.17","290.33"
"C","1","[2016-07-25 15:20:00,2016-07-25 15:40:00)","150.79","150.79"
"C","1","[2016-07-25 15:40:00,2016-07-25 16:00:00)","188.88","377.77"
"C","1","[2016-07-25 16:00:00,2016-07-25 16:20:00)","164.02","164.02"
"C","1","[2016-07-25 16:20:00,2016-07-25 16:40:00)","266.91","266.91"
"C","1","[2016-07-25 16:40:00,2016-07-25 17:00:00)","158.64","317.28"
"C","1","[2016-07-25 17:00:00,2016-07-25 17:20:00)","142.19","142.19"
"C","1","[2016-07-25 17:20:00,2016-07-25 17:40:00)","128.89","128.89"
"C","1","[2016-07-25 17:40:00,2016-07-25 18:00:00)","204.5","408.99"
"C","1","[2016-07-25 18:00:00,2016-07-25 18:20:00)","175.41","350.81"
"C","1","[2016-07-25 18:20:00,2016-07-25 18:40:00)","183.94","183.94"
"C","1","[2016-07-25 18:40:00,2016-07-25 19:00:00)","179.37","358.73"
"C","1","[2016-07-25 19:00:00,2016-07-25 19:20:00)","206.28","206.28"
"C","1","[2016-07-25 21:00:00,2016-07-25 21:20:00)","106.65","106.65"
"C","1","[2016-07-25 23:40:00,2016-07-26 00:00:00)","199.68","199.68"
"C","1","[2016-07-26 01:20:00,2016-07-26 01:40:00)","177.07","177.07"
"C","1","[2016-07-26 03:00:00,2016-07-26 03:20:00)","226.93","226.93"
"C","1","[2016-07-26 06:00:00,2016-07-26 06:20:00)","121.34","121.34"
"C","1","[2016-07-26 07:20:00,2016-07-26 07:40:00)","158.5","316.99"
"C","1","[2016-07-26 08:20:00,2016-07-26 08:40:00)","186.44","372.88"
"C","1","[2016-07-26 08:40:00,2016-07-26 09:00:00)","193.3","386.59"
"C","1","[2016-07-26 09:00:00,2016-07-26 09:20:00)","195.46","390.92"
"C","1","[2016-07-26 09:20:00,2016-07-26 09:40:00)","199.8","199.8"
"C","1","[2016-07-26 10:00:00,2016-07-26 10:20:00)","127.51","127.51"
"C","1","[2016-07-26 10:20:00,2016-07-26 10:40:00)","138.66","138.66"
"C","1","[2016-07-26 10:40:00,2016-07-26 11:00:00)","255.0","255.0"
"C","1","[2016-07-26 11:00:00,2016-07-26 11:20:00)","153.19","612.74"
"C","1","[2016-07-26 11:40:00,2016-07-26 12:00:00)","138.51","138.51"
"C","1","[2016-07-26 12:00:00,2016-07-26 12:20:00)","172.59","345.19"
"C","1","[2016-07-26 12:20:00,2016-07-26 12:40:00)","163.17","489.52"
"C","1","[2016-07-26 12:40:00,2016-07-26 13:00:00)","117.94","353.81"
"C","1","[2016-07-26 13:00:00,2016-07-26 13:20:00)","123.79","123.79"
"C","1","[2016-07-26 13:20:00,2016-07-26 13:40:00)","131.19","262.38"
"C","1","[2016-07-26 14:00:00,2016-07-26 14:20:00)","196.27","196.27"
"C","1","[2016-07-26 14:40:00,2016-07-26 15:00:00)","168.57","337.14"
"C","1","[2016-07-26 15:00:00,2016-07-26 15:20:00)","140.78","140.78"
"C","1","[2016-07-26 15:20:00,2016-07-26 15:40:00)","123.29","369.86"
"C","1","[2016-07-26 15:40:00,2016-07-26 16:00:00)","126.77","253.54"
"C","1","[2016-07-26 16:20:00,2016-07-26 16:40:00)","135.05","540.2"
